key_type,key,smiles
name,syzygium nervosum fruit extract,
name,syzygium polyanthum leaf powder,
name,syzygium samarangense fruit extract,
name,t-butyl acetate,
name,t-butyl alcohol,
name,t-butyl benzoyl peroxide,
name,t-butyl dimethyl silyl grape seed extract,
name,t-butyl methacrylate,
name,t-butyl methyl ether,
name,t-butyl methylphenoxy phenol,
name,t-butyl p-cresol,
name,t-butylacrylamide,
name,t-butylacrylamide/dimethylacrylamide/peg-14 diacrylate crosspolymer,
name,t-butylaminoethyl methacrylate,
name,t-butylbenzamido hydroxylbenzamide,
name,t-butylbenzamido hydroxylphenylacetamide,
name,t-butylbenzamido methylhydroxylbenzamide,
name,t-butylchromenamido benzyl methanesulfonamide,
name,t-butylchromenamido fluorobenzyl methanesulfonamide,
name,t-butylhydroxylamine acetate,
name,t-butylphenyl ethyl glyceryl diether,
name,t-butylphenyl glyceryl ether,
name,t-butylphenyl imidazolylphenyl sulfonamide,
name,tabebuia avellanedae bark extract,
name,tabebuia avellanedae bark powder,
name,tabebuia bark extract,
name,tabebuia impetiginosa bark extract,
name,tabebuia impetiginosa leaf extract,
name,tabebuia serratifolia wood extract,
name,taed,
name,tafluprost,
name,tagetes erecta flower extract,
name,tagetes erecta flower oil,
name,tagetes erecta root extract,
name,tagetes lemmonii flower extract,
name,tagetes lemmonii leaf oil,
name,tagetes lemmonii leaf water,
name,tagetes lemmonii leaf/stem extract,
name,tagetes minuta flower extract,
name,tagetes minuta flower oil,
name,tagetes patula flower extract,
name,tagetes patula flower oil,
name,tagetes patula flower/leaf/stem extract,
name,taiwanofungus camphoratus extract,
name,taiwanofungus camphoratus ferment extract,
name,taiwanofungus camphoratus leaf extract,
name,talc,
name,talinum fruticosum leaf/stem extract,
name,talinum paniculatum extract,
name,tall oil,
name,tall oil acid,
name,tall oil benzyl hydroxyethyl imidazolinium chloride,
name,tall oil glycerides,
name,tall oil hydroxyethyl imidazoline,
name,tall oil sterol,
name,tallamide dea,
name,tallamidopropyl dimethylamine,
name,tallol,
name,tallow,
name,tallow acid,
name,tallow alcohol,
name,tallow amide,
name,tallow amine,
name,tallow betaine,
name,tallow dihydroxyethyl betaine,
name,tallow glyceride,
name,tallow glycerides,
name,tallow hydroxyethyl imidazoline,
name,tallow trihydroxyethylammonium acetate,
name,tallowalkonium chloride,
name,tallowamide dea,
name,tallowamide mea,
name,tallowamidopropyl betaine,
name,tallowamidopropyl dimethylamine,
name,tallowamidopropyl hydroxysultaine,
name,tallowamidopropylamine oxide,
name,tallowamine oxide,
name,tallowaminopropylamine,
name,tallowdimonium propyltrimonium dichloride,
name,talloweth-18,
name,talloweth-4,
name,talloweth-5,
name,talloweth-6,
name,talloweth-7,
name,tallowoyl ethyl glucoside,
name,tallowtrimonium chloride,
name,tamarindus indica extract,
name,tamarindus indica fruit extract,
name,tamarindus indica fruit juice,
name,tamarindus indica fruit/seed extract,
name,tamarindus indica hydroxypropyltrimonium chloride,
name,tamarindus indica leaf extract,
name,tamarindus indica seed extract,
name,tamarindus indica seed gum,
name,tamarindus indica seed polysaccharide,
name,tamarix chinensis extract,
name,tamarix chinensis flower/leaf extract,
name,tambourissa trichophylla bark extract,
name,tambourissa trichophylla leaf extract,
name,tanacetum annuum flower oil,
name,tanacetum annuum flower/leaf/stem oil,
name,tanacetum cinerariifolium flower extract,
name,tanacetum cinerariifolium root extract,
name,tanacetum vulgare extract,
name,tanacetum vulgare flower extract,
name,tanacetum vulgare flower oil,
name,tanakura clay,
name,tangeritin,
name,tannic acid,
name,tantalum ethoxide/isopropoxide,
name,tapioca starch,
name,tapioca starch crosspolymer,
name,tapioca starch polymethylsilsesquioxane,
name,tapirira guianensis leaf extract,
name,tar oil,
name,taraktogenos kurzii seed oil,
name,taraxacum brachyceras callus extract,
name,taraxacum coreanum extract,
name,taraxacum coreanum flower extract,
name,taraxacum coreanum flower/leaf/stem extract,
name,taraxacum coreanum leaf extract,
name,taraxacum coreanum phytoplacenta culture extract,
name,taraxacum coreanum root extract,
name,taraxacum coreanum stem extract,
name,taraxacum hallaisanensis extract,
name,taraxacum mongolicum extract,
name,taraxacum mongolicum root extract,
name,taraxacum officinale extract,
name,taraxacum officinale flower/leaf/stem extract,
name,taraxacum officinale flower/leaf/stem juice,
name,taraxacum officinale juice,
name,taraxacum officinale leaf extract,
name,taraxacum officinale rhizome/root extract,
name,taraxacum officinale root,
name,taraxacum officinale root extract,
name,taraxacum officinale root powder,
name,taraxacum platycarpum callus culture extract,
name,taraxacum platycarpum extract,
name,taraxacum sinicum root extract,
name,tarchonanthus camphoratus extract,
name,tarchonanthus camphoratus oil,
name,tarchonanthus camphoratus water,
name,tartaric acid,
name,tasmannia lanceolata fruit extract,
name,tasmannia lanceolata fruit powder,
name,tasmannia lanceolata fruit/leaf extract,
name,tasmannia lanceolata fruit/leaf powder,
name,tasmannia lanceolata leaf extract,
name,taurine,
name,taxamairin a,
name,taxamairin c,
name,taxillus yadoriki branch/leaf extract,
name,taxiresinol,
name,taxodium distichum extract,
name,taxus (media/cuspidata/brevifolia/baccata/canadensis) meristem cell culture conditioned media,
name,taxus cuspidata callus culture extract,
name,taxus cuspidata extract,
name,taxus cuspidata leaf extract,
name,taxus cuspidata meristem cell culture conditioned media,
name,taxus media/taxus cuspidata/taxus brevifolia/taxus baccata/taxus canadensis meristem cell culture,
name,taxus media/taxus cuspidata/taxus brevifolia/taxus baccata/taxus canadensis meristem cell culture extract,
name,tazarotene,
name,tbhq,
name,tdi oxidized microcrystalline cera,
name,tdi oxidized microcrystalline wax,
name,tdi/trimellitic anhydride copolymer,
name,tea c14-17 alkyl sec sulfonate,
name,tea-abietoyl hydrolyzed collagen,
name,tea-acrylates/acrylonitrogens copolymer,
name,tea-acrylates/ethylhexyl acrylate copolymer,
name,tea-alginate,
name,tea-c10-15 alkyl sulfate,
name,tea-c11-15 alketh sulfate,
name,tea-c11-15 alkyl sulfate,
name,tea-c11-15 pareth sulfate,
name,tea-c12-13 alketh-3 sulfate,
name,tea-c12-13 alkyl phosphate,
name,tea-c12-13 alkyl sulfate,
name,tea-c12-13 pareth-3 sulfate,
name,tea-c12-14 alkyl phosphate,
name,tea-c12-14 alkyl sulfate,
name,tea-c12-15 alkyl sulfate,
name,tea-c8-10 alkyl phosphate,
name,tea-c8-18 perfluoroalkylethyl phosphate,
name,tea-canolate,
name,tea-caprylate,
name,tea-carbomer,
name,tea-cocamide diacetate,
name,tea-coco-sulfate,
name,tea-cocoate,
name,tea-cocoyl alaninate,
name,tea-cocoyl glutamate,
name,tea-cocoyl glutaminate,
name,tea-cocoyl glycinate,
name,tea-cocoyl hydrolyzed collagen,
name,tea-cocoyl hydrolyzed soy protein,
name,tea-cocoyl sarcosinate,
name,tea-dextrin octenylsuccinate,
name,tea-diethanolaminoethyl polyisobutenylsuccinate,
name,tea-dimethicone peg-7 phosphate,
name,tea-diricinoleate,
name,tea-diricinoleate/ipdi copolymer,
name,tea-dodecylbenzenesulfonate,
name,tea-edta,
name,tea-glyceryl dimaleate,
name,tea-hydrochloride,
name,tea-hydrogenated cocoate,
name,tea-hydrogenated tallowoyl glutamate,
name,tea-hydroiodide,
name,tea-isostearate,
name,tea-isostearoyl hydrolyzed collagen,
name,tea-lactate,
name,tea-laneth-5 sulfate,
name,tea-lauraminopropionate,
name,tea-laurate,
name,tea-laurate/myristate,
name,tea-laureth sulfate,
name,tea-laureth-4 phosphate,
name,tea-lauroyl collagen amino acids,
name,tea-lauroyl glutamate,
name,tea-lauroyl hydrolyzed collagen,
name,tea-lauroyl keratin amino acids,
name,tea-lauroyl lactylate,
name,tea-lauroyl methyl beta-alaninate,
name,tea-lauroyl methylaminopropionate,
name,tea-lauroyl sarcosinate,
name,tea-lauroyl/myristoyl aspartate,
name,tea-lauryl aspartate,
name,tea-lauryl ether,
name,tea-lauryl phosphate,
name,tea-lauryl sulfate,
name,tea-myristaminopropionate,
name,tea-myristate,
name,tea-myristoyl hydrolyzed collagen,
name,tea-myristyl aspartate,
name,tea-oleate,
name,tea-oleoyl hydrolyzed collagen,
name,tea-oleoyl sarcosinate,
name,tea-oleyl sulfate,
name,tea-palm kernel sarcosinate,
name,tea-palmitate,
name,tea-pca,
name,tea-peg-3 cocamide sulfate,
name,tea-peg-50 hydrogenated castor oil succinate,
name,tea-perfluorohexyl ethylphosphates,
name,tea-phenylbenzimidazole sulfonate,
name,tea-phosphoadenosine phosphosulfate,
name,tea-polyphosphate,
name,tea-rosinate,
name,tea-salicylate,
name,tea-sorbate,
name,tea-stearate,
name,tea-sulfate,
name,tea-tallate,
name,tea-taurine lauroyl methyl beta-alaninate,
name,tea-taurine lauryl aspartate,
name,tea-taurine myristyl aspartate,
name,tea-tridecylbenzenesulfonate,
name,tea-undecylenate,
name,tea-undecylenoyl hydrolyzed collagen,
name,tecoma curialis bark extract,
name,tecoma lapacho bark extract,
name,tectona grandis wood extract,
name,telfairia pedata oil,
name,telmesteine,
name,telopea speciosissima flower/leaf extract,
name,telosma cordata flower extract,
name,tenacibaculum discolor ferment extract,
name,tenacibaculum jejuense/oat bran extract/volcanic ash extract ferment filtrate,
name,tephrosia purpurea leaf extract,
name,tephrosia purpurea seed extract,
name,teplinovivint hcl,
name,teprenone,
name,tepyl acetate,
name,terbium chloride,
name,terbium nitrate,
name,terephthalaldehyde,
name,terephthalic acid/isophthalic acid/sodium isophthalic acid sulfonate/glycol copolymer,
name,terephthalylidene dicamphor sulfonic acid,
name,terminalia arjuna bark,
name,terminalia arjuna bark extract,
name,terminalia arjuna bark oil,
name,terminalia arjuna bark powder,
name,terminalia arjuna extract,
name,terminalia arjuna fruit extract,
name,terminalia bellerica fruit,
name,terminalia bellerica fruit extract,
name,terminalia bellerica fruit powder,
name,terminalia bellerica fruit water,
name,terminalia bellirica fruit oil,
name,terminalia catappa leaf extract,
name,terminalia chebula bark extract,
name,terminalia chebula extract,
name,terminalia chebula fruit extract,
name,terminalia chebula fruit oil,
name,terminalia chebula fruit powder,
name,terminalia chebula root extract,
name,terminalia ferdinandiana fruit extract,
name,terminalia ferdinandiana fruit powder,
name,terminalia ferdinandiana seed oil,
name,terminalia sericea bark/root extract,
name,terpene alcohols acetates,
name,terpene hydrocarbons,
name,terpenes and terpenoids,
name,terpenes and terpenoids sinpine,
name,terpineol,
name,terpineol acetate,
name,terpinyl formate,
name,terpinyl isobutyrate,
name,terrein,
name,tert-amylcyclohexanol,
name,tert-butyl dimethyl acetophenone,
name,tert-butyl isopent-2-enthioate,
name,tert-butyl isopentanethioate,
name,tert-butylhydroquinone dimethylether,
name,tert-butylquinoline,
name,testicular extract,
name,testicular hydrolysate,
name,testosterone,
name,tetra geranyl/methyldecenyl silicate,
name,tetra(t-butoxycarbonyl) acetyl hexapeptide-8 amide bis(methyl ester),
name,tetraacetoxychalcone,
name,tetraacetylphytosphingosine,
name,tetraaminopyrimidine sulfate,
name,tetrabaena socialis extract,
name,tetrabromophenol blue,
name,tetrabutoxypropyl trisiloxane,
name,tetrabutyl ammonium bromide,
name,tetrabutyl phenyl hydroxybenzoate,
name,tetracarboxymethyl dihydroxybenzoyl dipeptide-12,
name,tetracarboxymethyl dipeptide-12,
name,tetracarboxymethyl hexanoyl dipeptide-12,
name,tetracarboxymethyl lauroyl dipeptide-12,
name,tetracarboxymethyl naringeninchalcone,
name,tetracarboxymethyl palmitoyl dipeptide-12,
name,tetradecene,
name,tetradecenyl oleylsuccinamide,
name,tetradecenyl stearylsuccinamide,
name,tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate,
name,tetradecyl/hexadecyl c18-20 hydroxyalkyl acid,
name,tetradecyleicosanoic acid,
name,tetradecyleicosanol,
name,tetradecyleicosyl stearate,
name,tetradecyloctadecanoic acid,
name,tetradecyloctadecanol,
name,tetradecyloctadecyl behenate,
name,tetradecyloctadecyl hexyldecanoate,
name,tetradecyloctadecyl myristate,
name,tetradecyloctadecyl stearate,
name,tetradecylpropionates,
name,tetradesmus obliquus extract,
name,tetraethyl orthosilicate,
name,tetrafluoropropene,
name,tetragonia tetragonoides extract,
name,tetragonia tetragonoides flower/fruit/leaf/stem powder,
name,tetrahexyldecyl ascorbate,
name,tetrahydro-2-isobutyl-4-methyl-2h-pyran,
name,tetrahydro-4-methylquinoline,
name,tetrahydro-5-isopropenyl-2-methyl-2-vinylfuran,
name,tetrahydro-6-methylquinoline,
name,tetrahydro-6-nitroquinoxaline,
name,tetrahydro-6-pent-2-enyl-pyran-2-one,
name,tetrahydro-6-pent-3-enyl-pyran-2-one,
name,tetrahydro-dimethyl-benzofuran-2-one,
name,tetrahydro-dimethylbenzofuran,
name,tetrahydro-dimethylnaphthyl-propan-1-one,
name,tetrahydro-hexamethyl-as-indacen-3-one,
name,tetrahydro-methyl-methylene-phenyl-pyran,
name,tetrahydro-methyl-methylpropenyl-pyran,
name,tetrahydro-methyl-methylpropyl)-pyran-4-ol,
name,tetrahydro-methyl-phenyl-pyran,
name,tetrahydro-methyl-propyl-pyran-4-olacetate,
name,tetrahydro-p-cresyloxypyran,
name,tetrahydro-pentamethyl-2-naphthalenecarbaldehyde,
name,tetrahydro-pentylfurfuryl acetate,
name,tetrahydro-trimethyl-5-vinylfuran-2-methanol,
name,tetrahydro-trimethyl-vinyl-pyran,
name,tetrahydrobisdemethoxydiferuloylmethane,
name,tetrahydrocurcumin diacetate,
name,tetrahydrodemethoxydiferuloylmethane,
name,tetrahydrodiferuloylmethane,
name,tetrahydrofurfuryl acetate,
name,tetrahydrofurfuryl ricinoleate,
name,tetrahydrogeranial,
name,tetrahydroindeno-dioxin,
name,tetrahydroisoocimenol,
name,tetrahydrojasmonic acid,
name,tetrahydrolinalool,
name,tetrahydromagnolol,
name,tetrahydromugol,
name,tetrahydromugyl acetate,
name,tetrahydromyrcenyl acetate,
name,tetrahydronaphthalene-1-acetaldehyde,
name,tetrahydronaphthalene-1-ethanol,
name,tetrahydronaphthalene-2-ethanol,
name,tetrahydronaphthalenol,
name,tetrahydropalmatine hcl,
name,tetrahydropiperine,
name,tetrahydropyranyl resorcinol,
name,tetrahydropyranylamino dioxothiomorpholinomethyl phenylindole,
name,tetrahydropyranylmethylamino dioxothiomorpholinomethyl phenylindole,
name,tetrahydropyranyloxy phenol,
name,tetrahydroxybutyl timonacic,
name,tetrahydroxyethyl ethylenediamine,
name,tetrahydroxypropyl ethylenediamine,
name,tetrahydroxypropyl ethylenediamine dioleate,
name,tetramethyl acetyloctahydronaphthalenes,
name,tetramethyl cyclopentene butenol,
name,tetramethyl decynediol,
name,tetramethyl hexaphenyl tetrasiloxane,
name,tetramethyl pyrazolylpyrimidine hcl,
name,tetramethyl tetraphenyl trisiloxane,
name,tetramethyl-1-hexadecen-3-ol,
name,tetramethyl-1-oxaspiro-6-decene,
name,tetramethyl-3-cyclohexene-1-methyl formate,
name,tetramethyl-3-cyclopentenebutanol,
name,"tetramethyl-4,8-decadienenitrile",
name,tetramethyl-4-methylene-2-heptanol,
name,tetramethyl-4-methyleneheptan-2-one,
name,tetramethyl-5-oxatricyclododecane,
name,tetramethyl-hexadecatetraen-3-ol,
name,tetramethyl-octanal,
name,tetramethylbicyclo-2-heptene-2-propionaldehyde,
name,tetramethylbutyl dihydroxybenzamide,
name,tetramethylchromanol glucoside,
name,tetramethylcyclohexanepropanol,
name,tetramethylcyclohexene-1-propanol,
name,tetramethylcyclotetrasiloxane,
name,tetramethyldecenedione,
name,tetramethylhexadec-2-enyl acetate,
name,tetramethylhexanal,
name,"tetramethylnona-6,8-dien-3-one",
name,tetramethylolglycoluril,
name,tetrandrine,
name,tetrapanax papyrifer extract,
name,tetrapeptide-1,
name,tetrapeptide-10,
name,tetrapeptide-11,
name,tetrapeptide-12,
name,tetrapeptide-13,
name,tetrapeptide-14,
name,tetrapeptide-15,
name,tetrapeptide-16,
name,tetrapeptide-17,
name,tetrapeptide-18,
name,tetrapeptide-19,
name,tetrapeptide-2,
name,tetrapeptide-20,
name,tetrapeptide-21,
name,tetrapeptide-22,
name,tetrapeptide-23,
name,tetrapeptide-24,
name,tetrapeptide-25,
name,tetrapeptide-26,
name,tetrapeptide-27,
name,tetrapeptide-28,
name,tetrapeptide-28 argininamide,
name,tetrapeptide-29,
name,tetrapeptide-29 argininamide,
name,tetrapeptide-3,
name,tetrapeptide-30,
name,tetrapeptide-31,
name,tetrapeptide-32,
name,tetrapeptide-33,
name,tetrapeptide-34,
name,tetrapeptide-35,
name,tetrapeptide-36,
name,tetrapeptide-37,
name,tetrapeptide-38,
name,tetrapeptide-38 hexapeptide-40 decapeptide-27 oligopeptide-91 dipeptide-19 sh-polypeptide-80,
name,tetrapeptide-39,
